,checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate_pct_income,personal_status_sex,other_debtors_guarantors,present_residence_since,property,age_years,other_installment_plans,housing,existing_credits,job,people_liable,telephone,foreign_worker,credit_amount_per_month,credit_amount_log,duration_years,long_duration_flag,high_credit_amount_flag,installment_burden_proxy,age_bucket,duration_bucket,credit_amount_bucket,actual_default,predicted_pd,risk_cluster,ead_proxy,expected_loss_proxy,agg_cluster,ensemble_anomaly_score,ensemble_anomaly_flag,if_score_scaled,lof_score_scaled,top_positive_contributors,top_negative_contributors,risk_narrative,risk_band,exposure_bucket,flag_high_pd_high_exposure,flag_high_expected_loss,flag_anomalous_elevated_pd
937,A12,6,A32,A43,2063,A61,A72,4,A94,A101,3,A123,30,A143,A151,1,A174,1,A192,A201,343.8333333333333,7.632401126601453,0.5,0,0,8252,early_career,short_term,medium_low_amount,0,0.5735644561421497,0,2063,532.4685628595647,1,0.20082035496043,0,0.3601763999123007,0.0414643100085594,,,,elevated_risk,medium_low_exposure,0,0,0
572,A14,24,A32,A41,5433,A65,A71,2,A92,A101,4,A122,26,A143,A151,1,A174,1,A192,A201,226.375,8.600430789986293,2.0,0,1,10866,early_career,medium_term,high_amount,0,0.1210620993096143,1,5433,295.97867349711055,0,0.2294223238388267,0,0.4410280124141983,0.0178166352634552,,,,low_risk,high_exposure,0,0,0
519,A14,6,A34,A43,700,A65,A75,4,A93,A101,4,A124,36,A143,A153,2,A173,1,A191,A201,116.66666666666669,6.55250788703459,0.5,0,0,2800,mid_career,short_term,low_amount,0,0.0219962578101217,0,700,6.928821210188353,1,0.1466048412585403,0,0.2801709248829247,0.013038757634156,,,,low_risk,low_exposure,0,0,0
520,A14,24,A34,A45,5507,A61,A75,3,A93,A101,4,A124,44,A143,A153,2,A173,1,A191,A201,229.45833333333337,8.613956859848546,2.0,0,1,16521,mid_career,medium_term,high_amount,0,0.3643252874676573,1,5507,902.8527111379752,0,0.189836927416944,0,0.367949936136196,0.011723918697692,,,,moderate_risk,high_exposure,0,0,0
641,A12,15,A32,A45,1308,A61,A75,4,A93,A101,4,A123,38,A143,A152,2,A172,1,A191,A201,87.2,7.1770187659099,1.25,0,0,5232,mid_career,medium_term,low_amount,0,0.7334567573854439,0,1308,431.7126473970723,1,0.0906923410957418,0,0.1693111175799651,0.0120735646115185,,,,high_risk,low_exposure,0,0,0
873,A14,15,A32,A44,874,A65,A72,4,A92,A101,1,A121,24,A143,A152,1,A173,1,A191,A201,58.266666666666666,6.774223886357614,1.25,0,0,3496,young,medium_term,low_amount,0,0.2966750174592878,0,874,116.68228436673792,1,0.1423959635046339,0,0.2747017177232435,0.0100902092860242,,,,moderate_risk,low_exposure,0,0,0
871,A13,6,A34,A40,1343,A61,A75,1,A93,A101,4,A121,46,A143,A152,2,A173,2,A191,A202,223.83333333333337,7.203405521083095,0.5,0,0,1343,mid_career,short_term,low_amount,0,0.0731889815210033,0,1343,44.23176098221838,1,0.2371453545583748,0,0.4471135409024245,0.0271771682143251,,,,low_risk,low_exposure,0,0,0
527,A14,4,A34,A43,1503,A61,A74,2,A93,A101,1,A121,42,A143,A152,2,A172,2,A191,A201,375.75,7.315883504509785,0.3333333333333333,0,0,3006,mid_career,short_term,medium_low_amount,0,0.025240729530792,0,1503,17.071567418151187,1,0.1544394478061905,0,0.2835666292105722,0.0253122664018089,,,,low_risk,medium_low_exposure,0,0,0
454,A11,24,A32,A40,4817,A61,A74,2,A93,A102,3,A122,31,A143,A152,1,A173,1,A192,A201,200.70833333333337,8.480114183174816,2.0,0,1,9634,early_career,medium_term,high_amount,1,0.7134459925122024,1,4817,1546.5012056690755,0,0.1666788789556791,0,0.3261788563774432,0.007178901533915,,,,high_risk,high_exposure,1,0,0
416,A11,12,A32,A40,2579,A61,A72,4,A93,A101,1,A121,33,A143,A152,1,A172,2,A191,A201,214.91666666666663,7.855544677915663,1.0,0,0,10316,early_career,short_term,medium_high_amount,1,0.6704504852169695,0,2579,778.091310618554,1,0.1148610212687498,0,0.1987922799768469,0.0309297625606527,,,,high_risk,medium_high_exposure,0,0,0
859,A14,9,A32,A40,3577,A62,A73,1,A93,A103,2,A121,26,A143,A151,1,A173,2,A191,A202,397.44444444444446,8.182559264068665,0.75,0,0,3577,early_career,short_term,medium_high_amount,0,0.0273153345421035,0,3577,43.96812824569695,1,0.3123106908186892,0,0.5762154412249787,0.0484059404123997,,,,low_risk,medium_high_exposure,0,0,0
448,A13,12,A32,A42,1424,A65,A75,3,A92,A101,4,A121,55,A143,A152,1,A174,1,A192,A201,118.66666666666669,7.261927092702751,1.0,0,0,4272,senior,short_term,medium_low_amount,0,0.1195591939495132,0,1424,76.61353148284806,1,0.2130190734783953,0,0.4065718363603861,0.0194663105964045,,,,low_risk,medium_low_exposure,0,0,0
284,A12,24,A34,A40,3878,A62,A72,4,A91,A101,2,A123,37,A143,A152,1,A173,1,A192,A201,161.58333333333334,8.263332667439967,2.0,0,0,15512,mid_career,medium_term,medium_high_amount,0,0.5747598030615961,0,3878,1003.0133323227914,1,0.1798929405076347,0,0.3330968575558126,0.0266890234594567,,,,elevated_risk,medium_high_exposure,0,0,0
810,A12,8,A32,A49,907,A61,A72,3,A94,A101,2,A121,26,A143,A152,1,A173,1,A192,A201,113.375,6.811244378601294,0.6666666666666666,0,0,2721,early_career,short_term,low_amount,0,0.4109720156731196,0,907,167.73822819698378,1,0.1034775072703379,0,0.1985899178359377,0.008365096704738,,,,elevated_risk,low_exposure,0,0,0
740,A11,24,A31,A40,2325,A62,A74,2,A93,A101,3,A123,32,A141,A152,1,A173,1,A191,A201,96.875,7.75190533307861,2.0,0,0,4650,early_career,medium_term,medium_high_amount,0,0.6928505887676761,0,2325,724.8949284981811,1,0.1710637476448408,0,0.3271204527132504,0.0150070425764311,,,,high_risk,medium_high_exposure,0,0,0
310,A12,48,A32,A410,5381,A65,A71,3,A93,A101,4,A124,40,A141,A153,1,A171,1,A192,A201,112.10416666666669,8.590815331286851,4.0,1,1,16143,mid_career,very_long_term,high_amount,0,0.4859829003134571,1,5381,1176.783293964021,0,0.3656502789100305,1,0.7181011240083619,0.0131994338116991,,,,elevated_risk,high_exposure,0,0,0
429,A11,18,A34,A45,1190,A61,A71,2,A92,A101,4,A124,55,A143,A153,3,A171,2,A191,A201,66.11111111111111,7.0825485693553,1.5,0,0,2380,senior,medium_term,low_amount,1,0.8587935172431991,0,1190,459.8839284837331,1,0.3883347991272975,1,0.702633095333087,0.074036502921508,,,,high_risk,low_exposure,0,0,1
589,A11,12,A34,A42,2246,A61,A75,3,A93,A101,3,A122,60,A143,A152,2,A173,1,A191,A201,187.16666666666663,7.717351272185329,1.0,0,0,6738,senior,short_term,medium_low_amount,1,0.3930354544844111,0,2246,397.24093384739433,1,0.1121025208965132,0,0.2118094558705999,0.0123955859224266,,,,moderate_risk,medium_low_exposure,0,0,0
39,A12,9,A32,A43,458,A61,A73,4,A93,A101,3,A121,24,A143,A152,1,A173,1,A191,A201,50.888888888888886,6.129050210060545,0.75,0,0,1832,young,short_term,low_amount,0,0.3106028521369295,0,458,64.01524782542118,1,0.0238383315056485,0,0.0420126553358082,0.0056640076754889,,,,moderate_risk,low_exposure,0,0,0
738,A14,6,A34,A40,6761,A61,A74,1,A93,A101,3,A124,45,A143,A152,2,A174,2,A192,A201,1126.8333333333333,8.819073983267831,0.5,0,1,6761,mid_career,short_term,high_amount,0,0.3163246921202798,1,6761,962.4020595413454,0,0.3644462484157292,1,0.522891463408702,0.2060010334227565,,,,moderate_risk,high_exposure,0,0,0
445,A14,9,A34,A46,1244,A65,A75,4,A92,A101,4,A122,41,A143,A151,2,A172,1,A191,A201,138.22222222222223,7.126890808898808,0.75,0,0,4976,mid_career,short_term,low_amount,0,0.1981951282157014,0,1244,110.94963277514968,1,0.2227687296308872,0,0.4254718092828898,0.0200656499788846,,,,low_risk,low_exposure,0,0,0
268,A11,14,A32,A40,8978,A61,A75,1,A91,A101,4,A122,45,A143,A152,1,A174,1,A192,A202,641.2857142857143,9.102643796520807,1.1666666666666667,0,1,8978,mid_career,medium_term,high_amount,1,0.5756279530069067,1,8978,2325.594492943204,0,0.3432320247860158,0,0.6292861221398494,0.0571779274321821,,,,elevated_risk,high_exposure,0,1,0
851,A14,24,A34,A41,4042,A65,A74,3,A93,A101,4,A122,43,A143,A152,2,A173,1,A192,A201,168.41666666666666,8.304742269640771,2.0,0,1,12126,mid_career,medium_term,high_amount,0,0.011277585450831,1,4042,20.512800176516603,0,0.1376037378265519,0,0.2609381859734727,0.0142692896796312,,,,low_risk,high_exposure,0,0,0
23,A12,12,A34,A41,1804,A62,A72,3,A93,A101,4,A122,44,A143,A152,1,A173,1,A191,A201,150.33333333333334,7.498315870766981,1.0,0,0,5412,mid_career,short_term,medium_low_amount,0,0.0559160283228264,0,1804,45.3926317924705,1,0.1504661928870892,0,0.2841052215605361,0.0168271642136422,,,,low_risk,medium_low_exposure,0,0,0
778,A14,36,A34,A41,5711,A64,A75,4,A93,A101,2,A123,38,A143,A152,2,A174,1,A192,A201,158.63888888888889,8.65032450401942,3.0,1,1,22844,mid_career,long_term,high_amount,0,0.0414261849750282,1,5711,106.46322407657397,0,0.2284536126301524,0,0.4504735516542473,0.0064336736060576,,,,low_risk,high_exposure,0,0,0
240,A11,24,A32,A40,915,A65,A75,4,A92,A101,2,A123,29,A141,A152,1,A173,1,A191,A201,38.125,6.82001636467413,2.0,0,0,3660,early_career,medium_term,low_amount,1,0.9172371898406724,0,915,377.6724129168968,1,0.1386037566583501,0,0.2608014121391498,0.0164061011775504,,,,high_risk,low_exposure,0,0,0
300,A14,6,A32,A40,672,A61,A71,1,A92,A101,4,A121,54,A143,A152,1,A171,1,A192,A201,112.0,6.511745329644728,0.5,0,0,672,senior,short_term,low_amount,0,0.1159699103680513,0,672,35.06930089529874,1,0.2203018340486423,0,0.3998944884142307,0.040709179683054,,,,low_risk,low_exposure,0,0,0
500,A11,24,A32,A40,3123,A61,A72,4,A92,A101,1,A122,27,A143,A152,1,A173,1,A191,A201,130.125,8.046869510959576,2.0,0,0,12492,early_career,medium_term,medium_high_amount,1,0.8669871196014509,0,3123,1218.420348531899,1,0.0538950864167692,0,0.0972100801647516,0.0105800926687869,,,,high_risk,medium_high_exposure,0,0,0
795,A14,9,A32,A42,2301,A62,A72,2,A92,A101,4,A122,22,A143,A151,1,A173,1,A191,A201,255.66666666666663,7.741533589281828,0.75,0,0,4602,young,short_term,medium_low_amount,0,0.3351034357179616,0,2301,346.9828525141633,1,0.1281281919433841,0,0.2394730253845151,0.0167833585022531,,,,moderate_risk,medium_low_exposure,0,0,0
425,A12,18,A32,A41,2779,A61,A73,1,A94,A101,3,A123,21,A143,A151,1,A173,1,A192,A201,154.38888888888889,7.930206206684683,1.5,0,0,2779,young,medium_term,medium_high_amount,0,0.2387635562591463,0,2779,298.58576527987543,1,0.1452796320165046,0,0.2776182291019597,0.0129410349310495,,,,moderate_risk,medium_high_exposure,0,0,0
227,A11,12,A32,A42,7865,A61,A75,4,A93,A101,4,A124,53,A143,A153,1,A174,1,A192,A201,655.4166666666666,8.970304952991755,1.0,0,1,31460,senior,short_term,high_amount,1,0.8719876944630099,1,7865,3086.1824476282077,0,0.2925483214420902,0,0.4958824050354015,0.0892142378487788,,,,high_risk,high_exposure,1,1,0
651,A12,12,A32,A42,1922,A61,A73,4,A93,A101,2,A122,37,A143,A152,1,A172,1,A191,A201,160.16666666666666,7.56164174558878,1.0,0,0,7688,mid_career,short_term,medium_low_amount,1,0.3505506638159013,0,1922,303.19126913437304,1,0.0625058602872568,0,0.1160517247758111,0.0089599957987024,,,,moderate_risk,medium_low_exposure,0,0,0
774,A13,12,A34,A40,1480,A63,A71,2,A93,A101,4,A124,66,A141,A153,3,A171,1,A191,A201,123.33333333333331,7.300472814267799,1.0,0,0,2960,senior,short_term,medium_low_amount,0,0.3986478724440798,0,1480,265.4994830477572,1,0.4488810755684002,1,0.808276330186259,0.0894858209505414,,,,moderate_risk,medium_low_exposure,0,0,0
4,A11,24,A33,A40,4870,A61,A73,3,A93,A101,4,A124,53,A143,A153,2,A173,2,A191,A201,202.91666666666663,8.491054533806542,2.0,0,1,14610,senior,medium_term,high_amount,1,0.9205510338475767,1,4870,2017.3875906769647,0,0.2241744534332526,0,0.4107892254789409,0.0375596813875643,,,,high_risk,high_exposure,1,1,0
61,A12,15,A34,A43,1537,A65,A75,4,A93,A103,4,A121,50,A143,A152,2,A173,1,A192,A201,102.46666666666668,7.338238150065589,1.25,0,0,6148,mid_career,medium_term,medium_low_amount,0,0.0412143956169755,0,1537,28.50593672848117,1,0.1983378377340955,0,0.3818688952191763,0.0148067802490148,,,,low_risk,medium_low_exposure,0,0,0
188,A11,12,A32,A43,674,A62,A74,4,A94,A101,1,A122,20,A143,A152,1,A173,1,A191,A201,56.166666666666664,6.51471269087253,1.0,0,0,2696,young,short_term,low_amount,1,0.4325828900409375,0,674,131.20239054941635,1,0.1487857948635461,0,0.2842576576797244,0.0133139320473678,,,,elevated_risk,low_exposure,0,0,0
516,A11,6,A34,A40,1361,A61,A72,2,A93,A101,4,A121,40,A143,A152,1,A172,2,A191,A202,226.83333333333337,7.216709486709457,0.5,0,0,2722,mid_career,short_term,low_amount,0,0.1787431876425516,0,1361,109.47126527168076,1,0.2151446277697578,0,0.4134488311513188,0.0168404243881968,,,,low_risk,low_exposure,0,0,0
41,A12,12,A32,A43,1158,A63,A73,3,A91,A101,1,A123,26,A143,A152,1,A173,1,A192,A201,96.5,7.055312843339752,1.0,0,0,3474,early_career,short_term,low_amount,0,0.4684949512288153,0,1158,244.1327190853357,1,0.1398075124520213,0,0.2699266262105195,0.0096883986935231,,,,elevated_risk,low_exposure,0,0,0
97,A12,18,A32,A49,2622,A62,A73,4,A93,A101,4,A123,34,A143,A152,1,A173,1,A191,A201,145.66666666666666,7.872073979866873,1.5,0,0,10488,early_career,medium_term,medium_high_amount,0,0.3579044324471372,0,2622,422.2914398443773,1,0.0562570823867044,0,0.1039993507357026,0.0085148140377062,,,,moderate_risk,medium_high_exposure,0,0,0
714,A12,60,A32,A40,14027,A61,A74,4,A93,A101,2,A124,27,A143,A152,1,A174,1,A192,A201,233.78333333333333,9.548810611260068,5.0,1,1,56108,early_career,very_long_term,high_amount,1,0.9710686622248398,1,14027,6129.531056262523,0,0.3063131454492473,0,0.5331297940009649,0.0794964968975297,,,,high_risk,high_exposure,1,1,0
919,A11,24,A32,A42,3345,A61,A75,4,A93,A101,2,A122,39,A143,A151,1,A174,1,A192,A201,139.375,8.11552088154677,2.0,0,0,13380,mid_career,medium_term,medium_high_amount,1,0.6197820829388967,0,3345,932.9269803437744,1,0.1293272403346619,0,0.2382569082362562,0.0203975724330675,,,,high_risk,medium_high_exposure,0,0,0
990,A14,12,A34,A46,3565,A65,A72,2,A93,A101,1,A122,37,A143,A152,2,A172,2,A191,A201,297.0833333333333,8.179199798423086,1.0,0,0,7130,mid_career,short_term,medium_high_amount,0,0.0643296362913175,0,3565,103.20081902034612,1,0.2465447845201139,0,0.4687058997094089,0.0243836693308189,,,,low_risk,medium_high_exposure,0,0,0
700,A14,12,A32,A42,1123,A63,A73,4,A92,A101,4,A123,29,A143,A151,1,A172,1,A191,A201,93.58333333333331,7.024649030453636,1.0,0,0,4492,early_career,short_term,low_amount,1,0.3904762707597044,0,1123,197.32718342841665,1,0.1607679969967438,0,0.3059255710638007,0.0156104229296869,,,,moderate_risk,low_exposure,0,0,0
865,A14,15,A32,A42,2221,A63,A73,2,A92,A101,4,A123,20,A143,A151,1,A173,1,A191,A201,148.06666666666666,7.706162970199576,1.25,0,0,4442,young,medium_term,medium_low_amount,0,0.3653587601249716,0,2221,365.1578128069029,1,0.1217879401785388,0,0.23364659113941,0.0099292892176676,,,,moderate_risk,medium_low_exposure,0,0,0
868,A14,36,A32,A49,7409,A65,A75,3,A93,A101,2,A122,37,A143,A152,2,A173,1,A191,A201,205.80555555555551,8.910585718290132,3.0,1,1,22227,mid_career,long_term,high_amount,0,0.2650356123532696,1,7409,883.6419833664186,0,0.1742851185194837,0,0.3424620204760434,0.0061082165629239,,,,moderate_risk,high_exposure,0,0,0
65,A14,27,A32,A45,5190,A65,A75,4,A93,A101,4,A122,48,A143,A152,4,A173,2,A192,A201,192.22222222222223,8.55468163582723,2.25,0,1,20760,mid_career,long_term,high_amount,0,0.3780185846145694,1,5190,882.8624043673268,0,0.2818282615435018,0,0.4644896672215031,0.0991668558655006,,,,moderate_risk,high_exposure,0,0,0
441,A11,12,A32,A42,1620,A61,A73,2,A92,A102,3,A122,30,A143,A152,1,A173,1,A191,A201,135.0,7.390798521735676,1.0,0,0,3240,early_career,short_term,medium_low_amount,0,0.6289281057225259,0,1620,458.4885890717214,1,0.1364290811324159,0,0.2658003786712843,0.0070577835935475,,,,high_risk,medium_low_exposure,0,0,0
838,A11,24,A34,A41,2957,A61,A75,4,A93,A101,4,A122,63,A143,A152,2,A173,1,A192,A201,123.20833333333331,7.992268643270745,2.0,0,0,11828,senior,medium_term,medium_high_amount,0,0.2203558677983813,0,2957,293.21653548591615,1,0.1141560768862443,0,0.2083264222948898,0.0199857314775988,,,,moderate_risk,medium_high_exposure,0,0,0
822,A11,36,A32,A42,2712,A61,A75,2,A93,A101,2,A122,41,A141,A152,1,A173,2,A191,A201,75.33333333333333,7.905810312658931,3.0,1,0,5424,mid_career,long_term,medium_high_amount,1,0.8270523924653937,0,2712,1009.3347397647664,0,0.2080193621302254,0,0.3745721573286987,0.0414665669317521,,,,high_risk,medium_high_exposure,0,0,0
901,A14,20,A34,A40,3485,A65,A72,2,A91,A101,4,A121,44,A143,A152,2,A173,1,A192,A201,174.25,8.156510226079966,1.6666666666666667,0,0,6970,mid_career,medium_term,medium_high_amount,0,0.0732714417689118,0,3485,114.907938554096,1,0.1773975142622863,0,0.3287678277741041,0.0260272007504684,,,,low_risk,medium_high_exposure,0,0,0
117,A11,10,A34,A42,2132,A65,A72,2,A92,A102,3,A121,27,A143,A151,2,A173,1,A191,A202,213.2,7.665284718471351,0.8333333333333334,0,0,4264,early_career,short_term,medium_low_amount,0,0.1604591771342235,0,2132,153.9445345425741,1,0.3682916998954395,1,0.6843023693455467,0.0522810304453324,,,,low_risk,medium_low_exposure,0,0,0
934,A11,12,A32,A43,1498,A61,A73,4,A92,A101,1,A123,23,A141,A152,1,A173,1,A191,A201,124.83333333333331,7.312553498102598,1.0,0,0,5992,young,short_term,medium_low_amount,0,0.8018957457536999,0,1498,540.5579222125691,1,0.0868774359620963,0,0.168408436214503,0.0053464357096895,,,,high_risk,medium_low_exposure,0,0,0
900,A11,16,A34,A40,2625,A61,A75,2,A93,A103,4,A122,43,A141,A151,1,A173,1,A192,A201,164.0625,7.873217054862741,1.3333333333333333,0,0,5250,mid_career,medium_term,medium_high_amount,1,0.3702580280658837,0,2625,437.3672956528253,1,0.2917917003156821,0,0.5402702097530063,0.043313190878358,,,,moderate_risk,medium_high_exposure,0,0,0
488,A14,10,A32,A40,1418,A62,A73,3,A93,A101,2,A121,35,A143,A151,1,A172,1,A191,A202,141.8,7.257707677160043,0.8333333333333334,0,0,4254,early_career,short_term,medium_low_amount,0,0.052488096927139,0,1418,33.4926546492074,1,0.1894072601321238,0,0.3581136969811103,0.0207008232831373,,,,low_risk,medium_low_exposure,0,0,0
124,A12,18,A32,A42,1924,A65,A72,4,A92,A101,3,A121,27,A143,A151,1,A173,1,A191,A201,106.88888888888889,7.562681246721884,1.5,0,0,7696,early_career,medium_term,medium_low_amount,1,0.6344037453900735,0,1924,549.2667627587257,1,0.1057032296875132,0,0.2059228564650734,0.0054836029099529,,,,high_risk,medium_low_exposure,0,0,0
920,A14,18,A34,A42,1817,A61,A73,4,A92,A101,2,A124,28,A143,A152,2,A173,1,A191,A201,100.94444444444444,7.505492274737424,1.5,0,0,7268,early_career,medium_term,medium_low_amount,0,0.4341320982586786,0,1817,354.96811014120857,1,0.0472481785310659,0,0.0905508788165516,0.0039454782455802,,,,elevated_risk,medium_low_exposure,0,0,0
362,A13,12,A33,A40,2247,A61,A73,2,A92,A101,2,A123,36,A142,A152,2,A173,1,A192,A201,187.25,7.717796211013582,1.0,0,0,4494,mid_career,short_term,medium_low_amount,0,0.4106120421988608,0,2247,415.19036646937815,1,0.2350586339236019,0,0.4324970642204627,0.0376202036267411,,,,elevated_risk,medium_low_exposure,0,0,0
386,A14,18,A32,A43,1126,A65,A72,4,A92,A101,2,A121,21,A143,A151,1,A173,1,A192,A201,62.55555555555556,7.027314514039777,1.5,0,0,4504,young,medium_term,low_amount,0,0.3282919465227203,0,1126,166.3455293030624,1,0.1524173780408518,0,0.2919011786023402,0.0129335774793633,,,,moderate_risk,low_exposure,0,0,0
492,A14,6,A34,A43,1237,A62,A73,1,A92,A101,1,A122,27,A143,A152,2,A173,1,A191,A201,206.16666666666663,7.121252453244542,0.5,0,0,1237,early_career,short_term,low_amount,0,0.0614251288128998,0,1237,34.1922979537007,1,0.1394780907448645,0,0.2495250284630034,0.0294311530267256,,,,low_risk,low_exposure,0,0,0
545,A11,24,A33,A40,1333,A61,A71,4,A93,A101,2,A121,43,A143,A153,2,A173,2,A191,A201,55.541666666666664,7.195937226475569,2.0,0,0,5332,mid_career,medium_term,low_amount,1,0.8593543972684464,0,1333,515.4837352014777,1,0.2007661802905486,0,0.3702678126099701,0.0312645479711272,,,,high_risk,low_exposure,0,0,0
298,A14,18,A32,A42,2515,A61,A73,3,A93,A101,4,A121,43,A143,A152,1,A173,1,A192,A201,139.72222222222223,7.830425617820331,1.5,0,0,7545,mid_career,medium_term,medium_high_amount,0,0.0749041281563218,0,2515,84.7727470409173,1,0.0250222296250644,0,0.0430014329228265,0.0070430263273023,,,,low_risk,medium_high_exposure,0,0,0
417,A11,18,A33,A46,8471,A65,A73,1,A92,A101,2,A123,23,A143,A151,2,A173,1,A192,A201,470.6111111111111,9.044521887281242,1.5,0,1,8471,young,medium_term,high_amount,0,0.8677733577480048,1,8471,3307.9086510675065,0,0.3129317571186035,0,0.578907031728967,0.04695648250824,,,,high_risk,high_exposure,1,1,0
749,A14,15,A32,A41,3029,A61,A74,2,A93,A101,2,A123,33,A143,A152,1,A173,1,A191,A201,201.93333333333337,8.016317898503415,1.25,0,0,6058,early_career,medium_term,medium_high_amount,0,0.0354773729965014,0,3029,48.35743326288126,1,0.0189801615048515,0,0.0341675915728553,0.0037927314368477,,,,low_risk,medium_high_exposure,0,0,0
30,A12,18,A32,A49,1913,A64,A72,3,A94,A101,3,A121,36,A141,A152,1,A173,1,A192,A201,106.27777777777776,7.5569505720129,1.5,0,0,5739,mid_career,medium_term,medium_low_amount,0,0.367231620202881,0,1913,316.13134025165016,1,0.2459928698307095,0,0.4670644550104602,0.0249212846509588,foreign_worker_A201 (0.651); other_installment_plans_A141 (0.525); duration_bucket_medium_term (0.463); employment_since_A72 (0.341); checking_account_status_A12 (0.237),savings_account_A64 (-0.622); age_bucket_mid_career (-0.409); property_A121 (-0.358); telephone_A192 (-0.182); credit_amount_per_month (-0.138),"The borrower is assigned moderate estimated credit risk, with a predicted PD of 36.72%. The strongest upward model signals are: foreign_worker_A201 (0.651); other_installment_plans_A141 (0.525); duration_bucket_medium_term (0.463); employment_since_A72 (0.341); checking_account_status_A12 (0.237). The strongest downward model signals are: savings_account_A64 (-0.622); age_bucket_mid_career (-0.409); property_A121 (-0.358); telephone_A192 (-0.182); credit_amount_per_month (-0.138). The borrower belongs to risk cluster 0.",moderate_risk,medium_low_exposure,0,0,0
128,A12,12,A34,A41,1860,A61,A71,4,A93,A101,2,A123,34,A143,A152,2,A174,1,A192,A201,155.0,7.528869256642251,1.0,0,0,7440,early_career,short_term,medium_low_amount,0,0.1117002598262453,0,1860,93.49311747456734,1,0.1373416099978746,0,0.255087591675963,0.0195956283197862,foreign_worker_A201 (0.651); savings_account_A61 (0.577); employment_since_A71 (0.265); checking_account_status_A12 (0.237); installment_rate_pct_income (0.179),purpose_A41 (-0.919); credit_history_A34 (-0.877); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); duration_years (-0.258),"The borrower is assigned low estimated credit risk, with a predicted PD of 11.17%. The strongest upward model signals are: foreign_worker_A201 (0.651); savings_account_A61 (0.577); employment_since_A71 (0.265); checking_account_status_A12 (0.237); installment_rate_pct_income (0.179). The strongest downward model signals are: purpose_A41 (-0.919); credit_history_A34 (-0.877); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); duration_years (-0.258). The borrower belongs to risk cluster 0.",low_risk,medium_low_exposure,0,0,0
289,A11,24,A33,A43,1024,A61,A72,4,A94,A101,4,A121,48,A142,A152,1,A173,1,A191,A201,42.666666666666664,6.932447891572509,2.0,0,0,4096,mid_career,medium_term,low_amount,1,0.8475534197118058,0,1024,390.5526158032001,1,0.2003906724602672,0,0.3714079060685211,0.0293734388520133,credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463),age_bucket_mid_career (-0.409); property_A121 (-0.358); credit_amount_per_month (-0.294); purpose_A43 (-0.251); credit_amount_log (-0.224),"The borrower is assigned high estimated credit risk, with a predicted PD of 84.76%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463). The strongest downward model signals are: age_bucket_mid_career (-0.409); property_A121 (-0.358); credit_amount_per_month (-0.294); purpose_A43 (-0.251); credit_amount_log (-0.224). The borrower belongs to risk cluster 0.",high_risk,low_exposure,0,0,0
216,A11,18,A30,A49,3104,A61,A74,3,A93,A101,1,A122,31,A141,A152,1,A173,1,A192,A201,172.44444444444446,8.040768994367578,1.5,0,0,9312,early_career,medium_term,medium_high_amount,0,0.6923716751768682,0,3104,967.1047558870496,1,0.1720479151243872,0,0.3239554844111689,0.0201403458376056,checking_account_status_A11 (0.698); credit_history_A30 (0.693); foreign_worker_A201 (0.651); savings_account_A61 (0.577); other_installment_plans_A141 (0.525),credit_amount_bucket_medium_high_amount (-0.749); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); property_A122 (-0.200); telephone_A192 (-0.182),"The borrower is assigned high estimated credit risk, with a predicted PD of 69.24%. The strongest upward model signals are: checking_account_status_A11 (0.698); credit_history_A30 (0.693); foreign_worker_A201 (0.651); savings_account_A61 (0.577); other_installment_plans_A141 (0.525). The strongest downward model signals are: credit_amount_bucket_medium_high_amount (-0.749); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); property_A122 (-0.200); telephone_A192 (-0.182). The borrower belongs to risk cluster 0.",high_risk,medium_high_exposure,0,0,0
