,actual_default,predicted_pd,risk_cluster,credit_amount,duration_months,age_years,ead_proxy,expected_loss_proxy,if_score_scaled,lof_score_scaled,ensemble_anomaly_score,if_anomaly_flag,lof_anomaly_flag,ensemble_anomaly_flag
160,0,0.028883989959947,0,2872,24,36,2872,37.3296686242355,0.2469177866635911,0.02275131973083122,0.13483455319721116,0,0,0
475,1,0.8284130604441454,0,3114,18,26,3114,1160.855221600381,0.2682277168256379,0.014466938305840171,0.14134732756573903,0,0,0
560,0,0.4146205766198221,0,2964,24,49,2964,553.0209250955188,0.411723826022087,0.03920634343586027,0.22546508472897364,0,0,0
55,0,0.0832580430495841,0,783,6,26,783,29.33597146852096,0.6371692769348408,0.0629246090322268,0.3500469429835338,1,0,1
878,1,0.5342618608671882,0,1422,9,27,1422,341.8741647689138,0.26807296484923626,0.020566799808144187,0.14431988232869022,0,0,0
60,0,0.3909104242091591,0,1391,9,27,1391,244.69038003372316,0.2877991600990304,0.020085843914493695,0.15394250200676204,0,0,0
812,1,0.6358756710898767,1,9629,36,24,9629,2755.281076615991,0.34200546910679214,0.021142583699659212,0.18157402640322567,0,0,0
281,0,0.1218276276527238,0,1574,12,50,1574,86.29050866642427,0.022298226612267102,0.005909857558858922,0.014104042085563012,0,0,0
480,0,0.1222614309490052,0,3573,12,23,3573,196.57804175135803,0.25374464210626674,0.02967896158976896,0.14171180184801785,0,0,0
935,1,0.7965945666919456,0,1919,30,30,1919,687.8992380668298,0.5117943124875354,0.06550571468116545,0.2886500135843504,0,0,0
619,0,0.3933745182663848,0,640,12,49,640,113.29186126071883,0.20021731386146224,0.011287741066606793,0.10575252746403452,0,0,0
181,1,0.8028612670334302,1,4455,36,30,4455,1609.5361250852693,0.5467607810408261,0.012941862204162713,0.27985132162249443,0,0,0
427,0,0.0420706944781913,0,1149,18,46,1149,21.752652579948812,0.1639144529577019,0.006052532599594984,0.08498349277864845,0,0,0
449,1,0.4942522985753306,0,1512,15,61,1512,336.2892639506549,0.5294087248126685,0.05536960926688256,0.2923891670397756,0,0,0
209,0,0.0025901409737788,0,1413,12,55,1413,1.6469411381772503,0.391391015079796,0.030268197209655512,0.21082960614472576,0,0,0
760,0,0.082093359199889,1,5045,15,59,5045,186.372448723548,0.390546514892234,0.039033162081992756,0.2147898384871134,0,0,0
207,0,0.0980339009934509,0,1424,12,26,1424,62.82012375660334,0.16788561954751963,0.010543827623048951,0.08921472358528429,0,0,0
748,0,0.0433197215551824,1,5248,21,26,5248,102.30385442471875,0.17736157755310605,0.010911821552425593,0.09413669955276582,0,0,0
585,1,0.8857639466646772,0,2039,18,20,2039,812.7327092621746,0.2837687693347305,0.011270280922479947,0.14751952512860522,0,0,0
321,1,0.8916851247509514,0,1938,24,32,1938,777.6385972953047,0.13275498461697532,0.0034031130598659587,0.06807904883842064,0,0,0
186,1,0.793952727999047,1,5129,9,74,5129,1832.4825938582005,0.7970076654580475,0.10295824537469761,0.44998295541637257,1,1,1
824,0,0.2920973230365588,0,3780,18,35,3780,496.8575464851865,0.3087118296377699,0.015612804538746694,0.1621623170882583,0,0,0
676,0,0.2786331611612007,1,5150,24,33,5150,645.7323509910825,0.12182264406663579,0.011760803416270338,0.06679172374145306,0,0,0
327,0,0.1863797317921502,0,1525,24,34,1525,127.90309094236308,0.3048870177463496,0.032126874273157635,0.1685069460097536,0,0,0
452,0,0.1749801558208618,0,2759,12,34,2759,217.24661245939097,0.15924890924687907,0.022657871025526688,0.09095339013620288,0,0,0
25,0,0.3333669574248966,0,1374,6,36,1374,206.12078977581356,0.29589468082551745,0.02398473552458985,0.15993970817505365,0,0,0
224,0,0.1326602651692876,1,4657,15,30,4657,278.0094847020176,0.09616028391955955,0.007385260736227195,0.051772772327893374,0,0,0
835,1,0.9226442834791024,0,1082,12,48,1082,449.23550162597496,0.26085781790253715,0.015465490497340473,0.1381616541999388,0,0,0
825,0,0.6499783967491215,0,1602,21,30,1602,468.5694262164417,0.1700354516602987,0.007311086013579271,0.08867326883693899,0,0,0
156,0,0.109204104578109,0,1288,9,48,1288,63.294699013471984,0.7061656249687235,0.03516741983187782,0.3706665224003006,1,0,1
634,1,0.897149869001178,0,1355,24,25,1355,547.0371326234683,0.226651879866206,0.017176631266310527,0.12191425556625826,0,0,0
145,0,0.5062873392312637,1,3566,48,30,3566,812.4392932644089,0.43470468242932064,0.013296933986302828,0.22400080820781174,0,0,0
633,1,0.573353922077963,0,1980,9,19,1980,510.85834457146507,0.3891303884457168,0.02412603104998884,0.20662820974785281,0,0,0
295,1,0.7901844834216832,1,9960,48,26,9960,3541.606854695984,0.33890017671716116,0.011271241259761478,0.17508570898846132,0,0,0
470,1,0.627040641741417,0,3092,24,22,3092,872.4643489190078,0.3488339646168882,0.018120608732456633,0.18347728667467242,0,0,0
299,0,0.0578633851662946,0,2745,21,32,2745,71.4757465266654,0.23611938874548305,0.011954319436367433,0.12403685409092524,0,0,0
611,1,0.5425905038576273,0,1240,10,48,1240,302.76550115255606,0.5065323031601422,0.035233465920583074,0.27088288454036263,0,0,0
897,0,0.0055963086258103,0,1592,12,35,1592,4.009195499530499,0.3854311750281908,0.02068158686083532,0.20305638094451306,0,0,0
42,0,0.599896670483849,1,6204,18,44,6204,1674.7915246568095,0.468889761817447,0.038218043649152045,0.25355390273329953,0,0,0
636,0,0.1893309995616341,0,1376,24,28,1376,117.23375492856384,0.14778916593909103,0.0074073732983713225,0.07759826961873117,0,0,0
903,0,0.0726469484499631,0,1386,15,40,1386,45.309901748241984,0.30714207708147995,0.0114532132808427,0.15929764518116132,0,0,0
642,1,0.2859745403453761,1,4623,15,40,4623,594.9271350075032,0.3301130505305995,0.01769886685107125,0.1739059586908354,0,0,0
205,0,0.576954688684648,1,10623,30,38,10623,2758.0453460536573,0.570066499093383,0.06719269659653176,0.31862959784495737,0,1,0
363,0,0.2412528109453186,0,1766,6,21,1766,191.72360885824472,0.2233841310582278,0.02010562821225692,0.12174487963524236,0,0,0
312,0,0.6174514841467569,0,3749,24,26,3749,1041.671526329786,0.11459441728812159,0.00727361032484769,0.06093401380648464,0,0,0
695,0,0.0548317745378221,0,1236,6,50,1236,30.49743299793665,0.3094574613943117,0.02434699228938708,0.16690222684184938,0,0,0
366,0,0.029908982002857,0,3850,18,27,3850,51.81731131994975,0.12231436326414813,0.009582381046080335,0.06594837215511423,0,0,0
149,0,0.0299927960762488,0,1582,18,46,1582,21.351871526681524,0.17208447039278807,0.006462449481644872,0.08927345993721647,0,0,0
250,0,0.0646678230725401,0,666,6,39,666,19.380946574840266,0.4221316992689342,0.02038254524638311,0.22125712225765864,0,0,0
565,0,0.5083940640663411,0,1553,24,23,1553,355.2911916727625,0.4285261903248606,0.03622834139624703,0.23237726586055382,0,0,0
340,0,0.8626707068185298,1,5743,24,24,5743,2229.4430411664675,0.43908940279076103,0.017903075024663817,0.22849623890771242,0,0,0
137,1,0.3178750473110767,0,766,12,66,766,109.57152880812815,0.2973413564344082,0.020298876756704776,0.15882011659555648,0,0,0
204,0,0.1009667981307911,0,1495,12,38,1495,67.92541344248971,0.23077492398950478,0.02145906055708846,0.12611699227329662,0,0,0
703,0,0.3997120861911465,0,2503,30,41,2503,450.2157082813979,0.43108284554374265,0.051254356991517425,0.24116860126763004,0,0,0
911,1,0.8668285597881019,1,4736,24,25,4736,1847.3850266204029,0.3779972922646774,0.029602017810763548,0.20379965503772046,0,0,0
757,1,0.0996689577854327,0,1271,15,39,1271,57.00566040537824,0.370559661068351,0.017332487216261072,0.19394607414230602,0,0,0
616,0,0.6170818318700861,1,9157,60,27,9157,2542.7782504954707,0.6738345025756507,0.014840294143185218,0.34433739835941796,1,0,0
280,0,0.0338403759178166,0,3368,15,23,3368,51.28847374104284,0.4449818509845229,0.03498580497641268,0.2399838279804678,0,0,0
333,1,0.5673381315155054,1,11590,48,24,11590,2958.9520249191182,0.7676347691662573,0.03402882269797097,0.40083179593211415,1,0,1
162,0,0.0958107651149188,0,1262,15,36,1262,54.41093350876238,0.2550088030303222,0.010563258449923119,0.13278603074012266,0,0,0
627,1,0.3755283154814435,0,1437,9,29,1437,242.83538520607547,0.29749194868903883,0.020338168638006637,0.15891505866352273,0,0,0
688,0,0.0658608174768281,0,2753,9,35,2753,81.5916737311685,0.34607843844552927,0.023204871548474892,0.18464165499700208,0,0,0
461,0,0.5571241395769833,0,1721,15,36,1721,431.4647898953947,0.08369694778072667,0.006204230753934725,0.0449505892673307,0,0,0
361,0,0.0430335290019483,0,3399,12,37,3399,65.82193428493001,0.24193603534772418,0.01904508722431858,0.13049056128602138,0,0,0
360,0,0.7684017984820988,0,1239,18,61,1239,428.42242274369414,0.4000094056269092,0.025992792210297266,0.21300109891860322,0,0,0
535,1,0.8801930144579622,0,2319,21,33,2319,918.5254202376065,0.4191472995021725,0.034578948875746696,0.2268631241889596,0,0,0
344,0,0.2554133760949259,0,3949,10,37,3949,453.8823399894881,0.5956827450026263,0.03769605188274411,0.3166893984426852,0,0,0
547,0,0.4269163124166334,0,1552,24,32,1552,298.1583525917768,0.20384350859788847,0.040628254777905604,0.12223588168789704,0,0,0
400,0,0.1384800587169112,0,1473,18,39,1473,91.79150692050457,0.15582977413576182,0.006522745285558018,0.08117625971065992,0,0,0
185,0,0.1840483413155656,0,1360,15,31,1360,112.63758488512616,0.006840123916363572,0.0017499878740719343,0.004295055895217753,0,0,0
885,1,0.8884146141637271,0,795,12,53,795,317.8303282170734,0.24452862442818546,0.0196354754938724,0.13208204996102893,0,0,0
672,0,0.514104353443785,1,10366,60,42,10366,2398.142577509224,0.4449156349209322,0.01684604445561272,0.23088083968827247,0,0,0
949,1,0.1289313526305754,0,3621,24,31,3621,210.0871925438911,0.08755110102843966,0.007999026399357123,0.04777506371389839,0,0,0
406,0,0.0178409398511942,0,2197,24,43,2197,17.638445183883142,0.2775186229807572,0.0240159869549037,0.15076730496783045,0,0,0
596,1,0.8952268672761438,0,1442,24,23,1442,580.9127141754897,0.1930471405736664,0.017125977460907826,0.10508655901728711,0,0,0
981,1,0.7594363868972915,1,4844,48,33,4844,1655.4194361587163,0.5208129921924021,0.007715603933565962,0.264264298062984,0,0,0
880,0,0.1019266550318192,1,7814,24,38,7814,358.4046970883859,0.27067656476565893,0.009249672853600288,0.1399631188096296,0,0,0
324,0,0.2724528981983696,0,1028,18,36,1028,126.03671070656578,0.10656177858595572,0.004108173616278354,0.05533497610111704,0,0,0
718,0,0.0755139764640824,0,3148,24,31,3148,106.97309905901913,0.14649094596612022,0.009152291857241646,0.07782161891168093,0,0,0
153,0,0.3898359339168742,1,7758,24,29,7758,1360.9562288971997,0.4720917780539468,0.016224105916349152,0.24415794198514798,0,0,0
819,1,0.8900930937377568,0,1345,18,26,1345,538.7288449847773,0.15782064037394516,0.005928663117919952,0.08187465174593256,0,0,0
595,1,0.6900650476138043,0,931,6,32,931,289.10275169780334,0.5208016844627316,0.055465090214031953,0.2881333873383818,0,0,0
384,0,0.214228676714396,1,4272,30,26,4272,411.83320811575487,0.3485994455004327,0.01856411360751503,0.18358177955397387,0,0,0
459,0,0.3199361685227608,1,4594,18,32,4594,661.4040411871034,0.08004607672500397,0.011197329916763754,0.04562170332088386,0,0,0
744,0,0.5688847415885204,1,14179,39,30,14179,3629.7975379426343,0.6501578768571978,0.08370955845387312,0.3669337176555355,1,1,1
56,1,0.4196550201849089,1,6468,12,52,6468,1221.447901750196,0.5030700694178676,0.05946084796844703,0.28126545869315733,0,0,0
481,0,0.866508350744713,0,1201,24,26,1201,468.3044381599802,0.07755576755088989,0.006689701165205342,0.042122734358047614,0,0,0
335,1,0.2833677666042581,0,3384,6,44,3384,431.51243498496433,0.5230307847957226,0.08417219977786344,0.303601492286793,0,1,0
102,0,0.1819129749229165,0,932,6,24,932,76.29430168267118,0.14934283140754656,0.0005949990575259134,0.07496891523253624,0,0,0
855,0,0.3923542656859215,0,1474,24,33,1474,260.24858442947175,0.2131782836813193,0.007710138194107374,0.11044421093771334,0,0,0
486,0,0.0450360872937316,0,3077,12,52,3077,62.359218271265455,0.09989534083002494,0.01786408161883679,0.058879711224430864,0,0,0
119,0,0.0790431339749575,0,2366,12,36,2366,84.15722474313725,0.47463786340272174,0.026768615895076564,0.2507032396488992,0,0,0
87,1,0.8281422752589556,1,12612,36,47,12612,4700.038669004677,0.6471357085490412,0.04924153535561643,0.3481886219523288,1,0,1
961,0,0.5451866696869904,0,2353,21,47,2353,577.2709051980698,0.35112465018214484,0.0440742759936083,0.19759946308787657,0,0,0
48,0,0.1262047608624904,1,7228,11,39,7228,410.4936051813363,0.3413468213391844,0.053130978407680274,0.19723889987343235,0,0,0
260,0,0.3649893044470643,0,1657,12,27,1657,272.1542748609535,0.008521798105460832,0.002837156434562338,0.005679477270011585,0,0,0
829,0,0.5926100430697011,1,6681,48,38,6681,1781.6524639869028,0.6021295551137211,0.020464785373350003,0.31129717024353554,0,0,0
702,0,0.4546459612878679,0,1377,24,47,1377,281.72136991202734,0.3825480070867246,0.03354033725511335,0.20804417217091897,0,0,0
685,0,0.6999838095651891,1,6527,60,34,6527,2055.9574462643955,0.5455132088520587,0.0269028456672884,0.28620802725967354,0,0,0
29,1,0.9531782818711004,1,6836,60,63,6836,2932.1670306918795,0.49108652973618516,0.040796590300354374,0.26594156001826974,0,0,0
197,1,0.9294457920001848,0,951,12,27,951,397.75632668647916,0.44149147828165924,0.1660066204644673,0.30374904937306324,0,1,0
613,0,0.396878514203639,0,3632,24,22,3632,648.6582436144275,0.6666157577388335,0.04219573810026017,0.3544057479195468,1,0,1
638,0,0.3223221985323254,0,1493,12,34,1493,216.55216908394283,0.10013506415828133,0.029949983772364075,0.0650425239653227,0,0,0
146,0,0.440759017343984,0,860,6,39,860,170.5737397121218,0.2885182466469687,0.03359409946612896,0.16105617305654882,0,0,0
245,0,0.2784179645591972,0,1258,24,25,1258,157.61240973696155,0.18780369363700217,0.015952897714098913,0.10187829567555054,0,0,0
307,1,0.7222542490577025,0,727,12,33,727,236.2854775792274,0.36995914456064155,0.02075714903302417,0.19535814679683286,0,0,0
116,1,0.5542872753918455,1,7174,42,30,7174,1789.405611147495,0.41822142599750006,0.00749931910759738,0.21286037255254872,0,0,0
891,0,0.0651583425982495,0,1829,15,46,1829,53.62857387548925,0.07781586628846071,0.006805067478366955,0.04231046688341383,0,0,0
415,0,0.1399914390838956,1,5842,36,35,5842,368.0234942076532,0.3400164997985876,0.015157147731012788,0.1775868237648002,0,0,0
169,1,0.5448378360345464,0,1935,24,31,1935,474.4175457270813,0.25123501436124046,0.017008782433858394,0.13412189839754943,0,0,0
264,0,0.0554616923040906,0,1231,10,32,1231,30.72300445185099,0.3324088037043726,0.02409999576218208,0.17825439973327734,0,0,0
15,1,0.8382293173101574,0,1282,24,32,1282,483.5744931562298,0.18779717145377017,0.007822949031394633,0.0978100602425824,0,0,0
965,0,0.4424705134115011,0,1715,30,26,1715,341.47661872532603,0.2112809580308278,0.016491223654472253,0.11388609084265003,0,0,0
215,0,0.0357120733128682,0,932,6,39,932,14.977643547416925,0.4285783966512826,0.04066323000548816,0.23462081332838539,0,0,0
632,0,0.3427412799659751,0,1444,15,23,1444,222.7132837218906,0.19073368226847226,0.008675647600299652,0.09970466493438596,0,0,0
45,0,0.2041731582640817,0,1393,11,35,1393,127.98594425783962,0.23239867478849935,0.012546744156133549,0.12247270947231645,0,0,0
758,0,0.1458564458390835,0,1393,24,31,1393,91.4301130742295,0.23166840757065593,0.011768385214154797,0.12171839639240536,0,0,0
98,0,0.1941197337502324,0,2337,36,36,2337,204.14601799843192,0.2326807850241674,0.01803928770439117,0.12536003636427928,0,0,0
960,0,0.0831925501325821,0,1740,6,30,1740,65.13976675381178,0.2767336024328084,0.025548679494335313,0.15114114096357187,0,0,0
385,0,0.1898875703598662,0,2238,18,25,2238,191.23577210942125,0.11996909440313952,0.007857418565356544,0.06391325648424803,0,0,0
356,0,0.0043239709093583,0,2331,12,49,2331,4.53562928537139,0.40030790054585164,0.030258799318632623,0.21528334993224213,0,0,0
582,0,0.261181206375472,0,1388,9,26,1388,163.1337815021198,0.09054751217659618,0.0009600082951891076,0.04575376023589264,0,0,0
63,1,0.883606584521556,1,14421,48,25,14421,5734.120749923412,0.5403656694207685,0.027445771214253623,0.28390572031751105,0,0,0
247,0,0.6464861074881935,0,1204,6,35,1204,350.2661730371032,0.5902764987245105,0.08132790308297028,0.33580220090374036,0,1,0
776,0,0.1082352434227292,1,3535,36,37,3535,172.17521347470645,0.23640753893719413,0.01679067908349091,0.12659910901034252,0,0,0
689,0,0.1973524472108688,0,3651,12,31,3651,324.2402031450969,0.2697429377666902,0.03359935763827082,0.15167114770248052,0,0,0
354,0,0.2091426102597789,0,727,10,46,727,68.42100494648668,0.3938148093738835,0.014637507708567588,0.20422615854122556,0,0,0
40,0,0.2583403312456491,0,2333,30,30,2333,271.2185967582447,0.36273924129531926,0.022786132023006056,0.19276268665916266,0,0,0
872,0,0.2101849479184631,0,1382,24,26,1382,130.7140191104922,0.2646058434800915,0.023012516417503626,0.14380917994879755,0,0,0
126,0,0.4639823628063041,0,701,12,40,701,146.36323634724863,0.1540514105269462,0.00823227912326846,0.08114184482510733,0,0,0
328,0,0.7552352495752445,1,4473,36,31,4473,1520.1752721075309,0.2352512472514764,0.0007470923085891035,0.11799916978003275,0,0,0
543,1,0.4034316996369966,0,2864,18,34,2864,519.9427744921612,0.22674576383973577,0.03220650009823289,0.12947613196898433,0,0,0
773,0,0.2823100457258016,0,2223,24,52,2223,282.4088542418056,0.33986662113866695,0.016714308555917323,0.17829046484729213,0,0,0
526,0,0.2877949746746199,0,1532,15,31,1532,198.40585554068295,0.2095694884330932,0.004103330791081494,0.10683640961208735,0,0,0
820,0,0.2660499922837893,0,1101,12,27,1101,131.81446867700342,0.1293462702522239,0.005851474984724214,0.06759887261847405,0,0,0
265,1,0.5502228130797874,0,802,15,37,802,198.57541324049527,0.13399084493628577,0.0237762794535486,0.07888356219491718,0,0,0
533,0,0.2201810046260479,0,1311,24,26,1311,129.89578367913697,0.20120784619202475,0.009346059605792878,0.10527695289890882,0,0,0
113,1,0.7435099174267287,1,7855,36,25,7855,2628.121680624129,0.47529276635733564,0.01526439629902926,0.24527858132818245,0,0,0
437,0,0.1081565125391545,0,1287,24,37,1287,62.63884423705132,0.280968183496745,0.014858477858273267,0.14791333067750914,0,0,0
581,0,0.3753322435158805,0,3124,12,49,3124,527.6420679346248,0.39361239568963363,0.024705233852461816,0.20915881477104772,0,0,0
918,1,0.7113273035950859,0,2359,24,33,2359,755.1094991313633,0.3129700840560028,0.03373113708711584,0.17335061057155932,0,0,0
168,0,0.2566623004026767,0,3972,24,25,3972,458.7581957397443,0.23764945357507833,0.009958862088744691,0.12380415783191151,0,0,0
401,0,0.3810289073333347,0,1887,18,28,1887,323.5506966621012,0.342612193739236,0.027679900604471064,0.18514604717185354,0,0,0
339,0,0.6680202394063233,0,1521,10,31,1521,457.226452861658,0.1772504072932325,0.005286113579348051,0.09126826043629027,0,0,0
706,1,0.7524403483803812,1,6560,48,24,6560,2221.2039084188855,0.4101469043532009,0.008796234051107743,0.20947156920215432,0,0,0
358,0,0.1841223612323493,0,776,12,28,776,64.29552854233637,0.01808374216155839,0.00024490909676277983,0.009164325629160586,0,0,0
909,0,0.1595110990860231,0,3195,9,33,3195,229.33708271092974,0.25571645570230195,0.02943414469572525,0.1425753001990136,0,0,0
823,0,0.3467670775823448,0,731,8,47,731,114.06903017071234,0.14149970003647383,0.011034871974228255,0.07626728600535104,0,0,0
173,0,0.0557826293241044,0,1414,8,33,1414,35.49448703892763,0.37439372597638104,0.007144563527926473,0.19076914475215376,0,0,0
345,0,0.1078534851824135,0,1459,15,43,1459,70.81120569651358,0.18057579271617935,0.0054172667587705226,0.09299652973747494,0,0,0
20,0,0.0949379512440699,0,2134,9,48,2134,91.16891457968033,0.1595893927507711,0.035395340027433886,0.0974923663891025,0,0,0
323,0,0.3281051847697055,0,2659,18,28,2659,392.59425883619116,0.09533442646201684,0.004089840744312845,0.04971213360316484,0,0,0
10,1,0.8871587786823205,0,1295,12,25,1295,516.9917782771223,0.18262014453949954,0.009238707785876155,0.09592942616268785,0,0,0
621,1,0.3486021818467429,0,1530,18,32,1530,240.0126022014825,0.15163346204213063,0.0061613779227375765,0.0788974199824341,0,0,0
191,1,0.7495561090801915,1,3844,48,34,3844,1296.5821574869153,0.6623932177689579,0.050412413086554364,0.3564028154277561,1,0,1
842,1,0.585846089336254,0,1943,18,23,1943,512.2345282111537,0.14743836411986994,0.0067128499185450385,0.07707560701920749,0,0,0
769,0,0.02950973028921,0,1655,12,63,1655,21.97737163288915,0.25491197057837656,0.013941677484160253,0.1344268240312684,0,0,0
926,0,0.8722276314093643,0,1049,18,21,1049,411.7350534067904,0.24895340209612843,0.01339454564873871,0.13117397387243357,0,0,0
202,0,0.2357045171946141,1,5117,27,26,5117,542.7450065181782,0.20831989562807485,0.007828588372253031,0.10807424200016394,0,0,0
201,0,0.7473036349122228,0,1168,12,27,1168,392.7827905098643,0.12397008299646728,0.005045436930749714,0.0645077599636085,0,0,0
763,1,0.4619536292198084,1,12680,21,30,12680,2635.9074083282267,0.6133704056642694,0.13505006178239792,0.3742102337233336,0,1,1
426,0,0.1020057438331365,0,2743,28,29,2743,125.91078990043204,0.08326240391563644,0.008089149254640216,0.04567577658513833,0,0,0
737,0,0.7767141207800404,1,4380,18,35,4380,1530.9035320574599,0.3255073581213114,0.02346768330116522,0.1744875207112383,0,0,0
674,1,0.3224925040617333,0,2580,21,41,2580,374.4137972156724,0.5413301792950098,0.02527608624675154,0.2833031327708807,0,0,0
979,1,0.8523042833076788,0,1264,15,25,1264,484.7906763454077,0.40711316943261405,0.029055962000548996,0.21808456571658152,0,0,0
59,1,0.9846393919582266,1,6229,36,23,6229,2759.993447628507,0.7329054227100419,0.025841687683589076,0.3793735551968155,1,0,1
521,1,0.5195914911049039,0,3190,18,24,3190,745.8735854810895,0.04256001395588338,0.003913341096395628,0.023236677526139504,0,0,0
332,1,0.970964437187154,1,7408,60,24,7408,3236.8070478070963,0.6127582627463772,0.02714075579298375,0.31994950926968047,0,0,0
31,0,0.7941912416767032,1,4020,24,27,4020,1436.691956193156,0.11766305198765381,0.019636499420891018,0.06864977570427241,0,0,0
17,0,0.9438094541118228,1,8072,30,25,8072,3428.2934611157852,0.6370225877785349,0.03606105003575011,0.3365418189071425,1,0,0
428,0,0.1876570004117547,0,1313,9,20,1313,110.87713869328526,0.14859537861300243,0.016996659153826865,0.08279601888341465,0,0,0
157,0,0.7663911430448329,0,339,12,45,339,116.91296887148927,0.6172373769159261,0.07535661017229062,0.34629699354410837,0,1,1
237,1,0.9227975291110448,0,2767,21,61,2767,1149.0213433726176,0.6048715772668167,0.07546956209742511,0.3401705696821209,0,1,0
396,0,0.6130308856208696,0,2578,12,55,2578,711.1771304087708,0.3346428943283253,0.026859545958761,0.18075122014354314,0,0,0
118,1,0.5905772736133499,1,4281,33,23,4281,1137.717588752438,0.3516446718392524,0.0393199134084245,0.19548229262383846,0,0,0
18,1,0.858046330217802,1,12579,24,44,12579,4857.014154514379,0.5976869422220871,0.10285995624375693,0.35027344923292203,0,1,1
876,0,0.8347534946973858,0,1940,18,36,1940,728.7398008708178,0.6460044164294169,0.04507057674831866,0.3455374965888678,1,0,0
631,1,0.853981321723919,0,1553,18,44,1553,596.8048466867608,0.26335025988160593,0.01493037572068695,0.13914031780114644,0,0,0
711,1,0.9203849451776984,0,1198,6,35,1198,496.17952394529726,0.3911505410405027,0.036491728241818844,0.21382113464116076,0,0,0
81,0,0.1702026975460675,0,1213,15,47,1213,92.90514245552096,0.2702888519040398,0.010328887605670523,0.14030886975485515,0,0,0
968,0,0.1238273591305136,1,7166,42,29,7166,399.3060849881672,0.5429249187360212,0.008074158769278195,0.2754995387526497,0,0,0
453,0,0.0758268188065643,0,2670,24,35,2670,91.10592279608701,0.1068520337233283,0.008844659356303852,0.057848346539816076,0,0,0
348,0,0.0568799051543417,0,1743,6,34,1743,44.613753607807915,0.320429268279988,0.035493630992499914,0.17796144963624397,0,0,0
84,0,0.3808275549629624,0,2315,10,52,2315,396.7271053826661,0.19142994125038054,0.013115230290747126,0.10227258577056383,0,0,0
100,0,0.4092294977738268,0,1469,24,41,1469,270.5211595033882,0.3866683439360432,0.02571947404273811,0.20619390898939066,0,0,0
821,0,0.3333456613111012,0,3016,12,24,3016,452.41673153142654,0.17899602197879927,0.010092906789744616,0.09454446438427194,0,0,0
136,0,0.0751140939910441,1,8613,27,27,8613,291.13096119518826,0.3448391537509255,0.01039499092949342,0.17761707234020946,0,0,0
8,0,0.0287254196674448,0,3059,12,61,3059,39.54197644322114,0.4237796017664949,0.03543719301661152,0.2296083973915532,0,0,0
161,0,0.5249207733621694,0,1055,18,30,1055,249.20613715368992,0.1522964168571287,0.0043960613040870955,0.0783462390806079,0,0,0
807,0,0.0520999643057712,0,930,12,65,930,21.80383506196525,0.2573281962124506,0.08822316992274598,0.1727756830675983,0,1,0
939,0,0.0267007593334201,1,6842,24,46,6842,82.20896791166716,0.43888621192515503,0.025142418229339603,0.23201431507724732,0,0,0
624,1,0.6465773570475053,0,2600,18,65,2600,756.4955077455812,0.21620619343914588,0.028593672517087,0.12239993297811644,0,0,0
946,1,0.7947682114300498,0,3349,24,30,3349,1197.7554330356568,0.4441660230242811,0.043263527653052025,0.24371477533866656,0,0,0
723,0,0.4003579164997954,0,790,9,66,790,142.32723931567728,0.30448313818151956,0.02259926997304945,0.1635412040772845,0,0,0
894,0,0.0552074246457171,0,1169,18,29,1169,29.041865734879483,0.1081159863784168,0.005769880805712668,0.05694293359206473,0,0,0
686,0,0.0470005859679124,0,1347,10,27,1347,28.4894051844501,0.282383403779355,0.016779547891321134,0.14958147583533807,0,0,0
959,0,0.5661130918001431,0,3069,24,30,3069,781.8304854305876,0.20732869188233738,0.017196770998319122,0.11226273144032825,0,0,0
380,0,0.2464689940109806,0,2212,20,39,2212,245.33523663853012,0.15534069303687864,0.007001511491778356,0.0811711022643285,0,0,0
369,0,0.3348630299998131,0,3001,18,40,3001,452.21577886324764,0.1996044455846807,0.01088540900145668,0.1052449272930687,0,0,0
210,0,0.0114551423113464,0,3074,9,33,3074,15.845898359285476,0.18497215093378155,0.03030781069955918,0.10763998081667037,0,0,0
482,0,0.6221426046798992,0,3622,30,57,3622,1014.0302313677677,0.5046757300246635,0.05286973633716047,0.278772733180912,0,0,0
648,1,0.8696404695245461,0,947,24,38,947,370.5972860878853,0.3846531077721547,0.03541714517664207,0.2100351264743984,0,0,0
762,0,0.5296470434407186,0,2214,12,24,2214,527.687349379988,0.12287000937559245,0.005673155696177545,0.064271582535885,0,0,0
989,0,0.3422311145497785,0,1743,24,48,1743,268.42897469711875,0.2036469245959877,0.01603050457814187,0.10983871458706479,0,0,0
139,0,0.2865611533732682,0,1881,12,44,1881,242.55968827280287,0.341492933004092,0.025094392809223376,0.1832936629066577,0,0,0
246,0,0.0811799530437913,0,717,12,52,717,26.19271184957927,0.15611455790178386,0.018813454235470928,0.08746400606862739,0,0,0
472,1,0.6360631678293781,0,654,9,28,654,187.19339029218597,0.09526065307846177,0.005671930116398827,0.050466291597430296,0,0,0
945,0,0.9193493536291828,1,8358,48,30,8358,3457.764853934719,0.6193391262281431,0.01886815953534421,0.31910364288174364,0,0,0
203,1,0.6262964730682558,0,902,12,21,902,254.21373841840503,0.2951690705142989,0.015242683810087365,0.15520587716219314,0,0,0
262,0,0.514567270221392,1,5302,18,36,5302,1227.7060500212192,0.386823703029197,0.032866510463746224,0.2098451067464716,0,0,0
439,1,0.4775133514647764,0,609,12,26,609,130.86253396892198,0.4308735211209844,0.02119270460024697,0.2260331128606157,0,0,0
